time,mag,place
2023-02-14T17:00:27.777Z,4.6,"15 km NW of Siocon, Philippines"
2023-02-14T16:53:31.170Z,0.68,"21 km SSW of Mammoth, Wyoming"
2023-02-14T16:49:33.339Z,1.4,"39 km NNW of Valdez, Alaska"
2023-02-14T16:42:31.760Z,3.38,"13 km ESE of Pāhala, Hawaii"
2023-02-14T16:38:37.910Z,0.37,Southern Alaska
2023-02-14T16:37:10.010Z,1.15,"3km SE of Brisbane, CA"
2023-02-14T16:35:10.260Z,0.76,"6km WNW of Cobb, CA"
2023-02-14T16:33:40.252Z,4.9,Fiji region
2023-02-14T16:29:13.150Z,1.56,"9km W of Cobb, CA"
2023-02-14T16:28:45.822Z,4.5,south of Panama
2023-02-14T16:19:14.980Z,1.86,"23 km SSW of Mammoth, Wyoming"
2023-02-14T16:13:12.670Z,1.3,"28 km SSE of Eureka Roadhouse, Alaska"
2023-02-14T16:02:26.170Z,0.95,"16 km ENE of Castle Rock, Washington"
2023-02-14T15:58:18.995Z,1.8,"29 km NE of Furnace Creek, California"
2023-02-14T15:52:32.550Z,0.85,"23 km SSW of Mammoth, Wyoming"
2023-02-14T15:50:38.247Z,4.3,"5 km NW of Ekinözü, Turkey"
2023-02-14T15:40:32.441Z,1.3,"11 km ENE of Skwentna, Alaska"
2023-02-14T15:37:30.155Z,4.2,Afghanistan-Tajikistan-Pakistan region
2023-02-14T15:31:43.051Z,1.6,"60 km NNW of Yakutat, Alaska"
2023-02-14T15:31:31.439Z,1.4,"50 km N of Petersville, Alaska"
2023-02-14T15:30:32.100Z,1,"44 km SE of Denali National Park, Alaska"
2023-02-14T15:29:41.905Z,2.6,"Fox Islands, Aleutian Islands, Alaska"
2023-02-14T15:27:07.130Z,0.59,"7km NW of The Geysers, CA"
2023-02-14T15:25:59.950Z,0.83,"9km N of Lake Henshaw, CA"
2023-02-14T15:25:34.410Z,1.16,"9 km S of Snowville, Utah"
2023-02-14T15:23:57.361Z,2.5,"115 km SSE of False Pass, Alaska"
2023-02-14T15:15:59.831Z,1,"8 km W of Houston, Alaska"
2023-02-14T15:14:12.329Z,1.2,"28 km SSW of Petersville, Alaska"
2023-02-14T15:08:29.614Z,4.8,"Kermadec Islands, New Zealand"
2023-02-14T15:07:56.700Z,0.48,"20 km SSW of Mammoth, Wyoming"
2023-02-14T15:05:33.640Z,1.6,"28 km SE of Susitna North, Alaska"
2023-02-14T15:03:47.460Z,0.3,"86 km NNW of Karluk, Alaska"
2023-02-14T15:00:00.467Z,2.3,"55 km SSE of Ugashik, Alaska"
2023-02-14T14:58:28.070Z,2.84,"Island of Hawaii, Hawaii"
2023-02-14T14:58:03.474Z,1.3,"53 km WSW of Salcha, Alaska"
2023-02-14T14:52:08.570Z,0.71,"Yellowstone National Park, Wyoming"
2023-02-14T14:51:32.667Z,2,Central Alaska
2023-02-14T14:49:22.960Z,1.03,"23 km SSW of Mammoth, Wyoming"
2023-02-14T14:41:50.370Z,0,"85 km NNW of Karluk, Alaska"
2023-02-14T14:40:46.066Z,1.5,"49 km NNE of Chenega, Alaska"
2023-02-14T14:37:38.780Z,1.79,"13km NNE of Bella Vista, CA"
2023-02-14T14:30:04.150Z,2.07,"12km NNE of Bella Vista, CA"
2023-02-14T14:23:59.410Z,2.04,"15 km SSE of Pāhala, Hawaii"
2023-02-14T14:22:12.280Z,1.42,"7km WNW of Cobb, CA"
2023-02-14T14:22:00.946Z,1.4,"60 km N of Yakutat, Alaska"
2023-02-14T14:13:46.721Z,1.5,"62 km NNE of Yakutat, Alaska"
2023-02-14T14:12:56.948Z,2.8,"97 km E of Akutan, Alaska"
2023-02-14T14:07:14.070Z,1.5,"13 km NE of Beluga, Alaska"
2023-02-14T14:02:18.060Z,0.42,"25 km ENE of Ashford, Washington"
2023-02-14T13:56:12.303Z,1.4,"6 km WNW of Beluga, Alaska"
2023-02-14T13:51:44.007Z,1.9,"42 km E of Pedro Bay, Alaska"
2023-02-14T13:45:14.842Z,1.7,"69 km NNW of Yakutat, Alaska"
2023-02-14T13:44:03.567Z,4.3,"34 km W of Latakia, Syria"
2023-02-14T13:41:53.222Z,4.2,Fiji region
2023-02-14T13:38:11.456Z,1,"65 km N of Chickaloon, Alaska"
2023-02-14T13:34:34.817Z,2.5,"Southern Yukon Territory, Canada"
2023-02-14T13:34:30.870Z,0.55,"9 km WNW of Dutch Harbor, Alaska"
2023-02-14T13:30:40.820Z,2.69,"7 km E of Mayagüez, Puerto Rico"
2023-02-14T13:16:50.833Z,5.6,"0 km NE of Leleşti, Romania"
2023-02-14T13:14:01.430Z,1.38,"2 km N of Ridgely, Tennessee"
2023-02-14T13:13:07.027Z,4,Central Turkey
2023-02-14T13:00:51.020Z,1.4,"56 km SSW of Skwentna, Alaska"
2023-02-14T12:50:27.415Z,1.5,"117 km NW of Yakutat, Alaska"
2023-02-14T12:47:54.223Z,1.1,"67 km WNW of Beluga, Alaska"
2023-02-14T12:32:40.790Z,-0.34,"6km NW of The Geysers, CA"
2023-02-14T12:27:58.316Z,1.6,Central Alaska
2023-02-14T12:27:21.390Z,1.13,"6km W of Cobb, CA"
2023-02-14T12:25:17.240Z,1.13,"8 km SW of Corinne, Utah"
2023-02-14T12:20:09.777Z,1.4,"31 km SE of Mina, Nevada"
2023-02-14T12:19:52.459Z,1.4,"54 km W of Petersville, Alaska"
2023-02-14T12:16:11.710Z,2.36,"6 km S of Volcano, Hawaii"
2023-02-14T12:15:26.850Z,1.1,"4km W of Cobb, CA"
2023-02-14T11:58:52.770Z,1.3,"123 km NW of Yakutat, Alaska"
2023-02-14T11:55:14.150Z,0.45,"6km NNW of The Geysers, CA"
2023-02-14T11:54:11.666Z,4.4,"5 km E of Yayladağı, Turkey"
2023-02-14T11:49:35.063Z,1.8,"13 km ESE of Lowell Point, Alaska"
2023-02-14T11:38:46.888Z,1.9,"57 km SW of Unalaska, Alaska"
2023-02-14T11:35:23.652Z,1.2,"78 km E of Cantwell, Alaska"
2023-02-14T11:31:48.895Z,1.6,"44 km ENE of Susitna North, Alaska"
2023-02-14T11:26:53.420Z,1.41,"18km E of Little Lake, CA"
2023-02-14T11:20:42.480Z,0.23,"85 km NW of Karluk, Alaska"
2023-02-14T11:07:11.450Z,0.95,"10km SSE of Mammoth Lakes, CA"
2023-02-14T11:05:00.383Z,1.2,"42 km NE of Fox River, Alaska"
2023-02-14T11:00:45.170Z,1.22,"12km NNE of Ocotillo Wells, CA"
2023-02-14T10:51:36.350Z,2.1500001,"10 km E of Pāhala, Hawaii"
2023-02-14T10:47:02.000Z,0.87,"23 km SSW of Mammoth, Wyoming"
2023-02-14T10:31:56.024Z,4.2,"53 km WSW of San Juan del Sur, Nicaragua"
2023-02-14T10:24:40.670Z,0.34,"8km NW of The Geysers, CA"
2023-02-14T10:14:05.360Z,-0.1,"85 km NNW of Karluk, Alaska"
2023-02-14T10:10:41.410Z,-0.26,Alaska Peninsula
2023-02-14T10:04:24.250Z,-0.05,Alaska Peninsula
2023-02-14T10:03:08.900Z,2.44,"23 km SSW of Mammoth, Wyoming"
2023-02-14T10:00:41.067Z,1.5,"108 km ENE of Lime Village, Alaska"
2023-02-14T10:00:37.498Z,1.5,"16 km NNW of Nikiski, Alaska"
2023-02-14T09:45:37.294Z,0.6,"28 km E of Furnace Creek, California"
2023-02-14T09:41:56.503Z,1.1,"18 km SE of Mentasta Lake, Alaska"
2023-02-14T09:40:56.837Z,1.6,"73 km NW of Yakutat, Alaska"
2023-02-14T09:38:26.258Z,1.9,"33 km ENE of Skwentna, Alaska"
2023-02-14T09:30:28.745Z,1.6,"42 km NW of Ninilchik, Alaska"
2023-02-14T09:29:30.560Z,0.53,"10km NW of The Geysers, CA"
2023-02-14T09:26:34.810Z,-1.14,"61 km ENE of Pedro Bay, Alaska"
2023-02-14T09:18:10.298Z,1.4,"33 km SSE of Funny River, Alaska"
2023-02-14T09:11:36.826Z,1.9,Central Alaska
2023-02-14T09:04:51.090Z,-0.54,"63 km ENE of Pedro Bay, Alaska"
2023-02-14T09:02:33.261Z,2.3,"35 km S of South Van Horn, Alaska"
2023-02-14T08:53:28.020Z,-0.38,"83 km NNW of Karluk, Alaska"
2023-02-14T08:48:01.156Z,1.3,"6 km NNE of Denali Park, Alaska"
2023-02-14T08:42:27.030Z,0.82,"6km WSW of Anza, CA"
2023-02-14T08:39:11.340Z,1.7,"16km NW of Pinnacles, CA"
2023-02-14T08:29:29.210Z,1.56,"25 km SSE of Waimea, Hawaii"
2023-02-14T08:16:20.720Z,-0.02,"84 km NNW of Karluk, Alaska"
2023-02-14T08:13:34.905Z,1.2,"35 km E of Denali National Park, Alaska"
2023-02-14T08:08:18.940Z,0.45,"8km NW of The Geysers, CA"
2023-02-14T07:56:52.570Z,1.9,"12km NNE of Ocotillo Wells, CA"
2023-02-14T07:45:18.036Z,1.6,"17 km N of Fishhook, Alaska"
2023-02-14T07:42:45.490Z,0.33,"16 km W of Akutan, Alaska"
2023-02-14T07:42:40.590Z,-0.28,"16 km W of Akutan, Alaska"
2023-02-14T07:42:14.770Z,-0.21,"16 km W of Akutan, Alaska"
2023-02-14T07:41:52.420Z,1.6,"43 km WNW of Skwentna, Alaska"
2023-02-14T07:23:49.813Z,1.4,"86 km NW of Karluk, Alaska"
2023-02-14T07:23:02.644Z,1.8,"67 km W of Happy Valley, Alaska"
2023-02-14T07:16:38.069Z,1.9,"36 km NNW of Toyah, Texas"
2023-02-14T07:12:21.630Z,-0.48,"84 km NNW of Karluk, Alaska"
2023-02-14T07:10:35.269Z,2.1,"66 km SSE of King Cove, Alaska"
2023-02-14T07:07:06.710Z,2.08999991,"7 km ENE of Pāhala, Hawaii"
2023-02-14T07:05:12.890Z,1.73,"14 km S of Volcano, Hawaii"
2023-02-14T07:04:39.710Z,1.26,"5 km N of Dover, Oklahoma"
2023-02-14T06:53:35.265Z,1.2,"120 km E of McCarthy, Alaska"
2023-02-14T06:51:21.130Z,-0.3,"85 km NW of Karluk, Alaska"
2023-02-14T06:40:51.100Z,-0.45,"84 km NNW of Karluk, Alaska"
2023-02-14T06:38:02.040Z,-0.03,"85 km NW of Karluk, Alaska"
2023-02-14T06:33:26.280Z,0.76,"8km NW of The Geysers, CA"
2023-02-14T06:33:13.006Z,2,"9 km NE of Healy, Alaska"
2023-02-14T06:29:30.503Z,1.3,Central Alaska
2023-02-14T06:28:44.120Z,1.62,"9km SSE of San Clemente, CA"
2023-02-14T06:27:48.392Z,2.6,"33 km WNW of False Pass, Alaska"
2023-02-14T06:25:52.814Z,1.2,"11 km W of Glacier View, Alaska"
2023-02-14T06:24:47.437Z,1.4,"50 km SSE of Nelchina, Alaska"
2023-02-14T06:23:55.940Z,0.67,"14km NW of Parkfield, CA"
2023-02-14T06:09:46.630Z,1.56,"5 km SW of Pāhala, Hawaii"
2023-02-14T06:09:10.422Z,1.9,"25 km NNW of Susitna, Alaska"
2023-02-14T06:08:43.940Z,0.24,"8km W of Cobb, CA"
2023-02-14T06:05:16.880Z,2.21,"9 km ENE of Pāhala, Hawaii"
2023-02-14T06:03:41.103Z,1.8,"70 km W of Happy Valley, Alaska"
2023-02-14T06:03:20.370Z,0.72,"10km S of Idyllwild, CA"
2023-02-14T06:02:19.969Z,4.7,"200 km NE of Palu, Indonesia"
2023-02-14T06:00:23.710Z,0.08,"84 km NW of Karluk, Alaska"
2023-02-14T05:58:31.728Z,1.4,"59 km ESE of Denali National Park, Alaska"
2023-02-14T05:57:28.730Z,-0.53,"85 km NW of Karluk, Alaska"
2023-02-14T05:51:34.920Z,3.63,"50 km SE of Punta Cana, Dominican Republic"
2023-02-14T05:46:53.416Z,0.9,"84 km NNW of Karluk, Alaska"
2023-02-14T05:39:56.150Z,1.4,"3km S of Cobb, CA"
2023-02-14T05:38:46.990Z,2.47,"9km ENE of San Martin, CA"
2023-02-14T05:36:48.020Z,1.85,"13km SE of Bodfish, CA"
2023-02-14T05:28:31.970Z,1.7,Southern Alaska
2023-02-14T05:25:44.550Z,1.68,"8km W of Progreso, B.C., MX"
2023-02-14T05:25:21.389Z,2.9,"216 km SE of Chignik, Alaska"
2023-02-14T05:09:11.164Z,1.5,Southern Alaska
2023-02-14T05:03:33.714Z,1.6,"66 km ESE of Denali National Park, Alaska"
2023-02-14T04:50:31.820Z,1.03,"12km ENE of Milpitas, CA"
2023-02-14T04:48:55.790Z,-0.26,"84 km NW of Karluk, Alaska"
2023-02-14T04:47:05.970Z,1.2,"3 km NW of Big Lake, Alaska"
2023-02-14T04:46:29.290Z,0.88,"4km N of Trabuco Canyon, CA"
2023-02-14T04:38:31.740Z,-0.55,Alaska Peninsula
2023-02-14T04:32:58.930Z,1.29,"18km ESE of Anza, CA"
2023-02-14T04:27:06.415Z,1.5,"Southern Yukon Territory, Canada"
2023-02-14T04:20:40.260Z,1.81,"9km SSE of Mammoth Lakes, CA"
2023-02-14T04:20:17.975Z,1.1,"6 km NNE of Susitna North, Alaska"
2023-02-14T04:20:02.650Z,1.28,"8km NW of The Geysers, CA"
2023-02-14T04:18:59.700Z,1.19,"8km NW of The Geysers, CA"
2023-02-14T04:18:25.709Z,1,"64 km NW of Lake Minchumina, Alaska"
2023-02-14T04:14:04.540Z,-0.9,"64 km ENE of Pedro Bay, Alaska"
2023-02-14T04:12:17.717Z,1.9,"50 km W of Mentone, Texas"
2023-02-14T04:07:55.695Z,1.3,"51 km SSW of Cantwell, Alaska"
2023-02-14T03:55:23.670Z,1.83000004,"5 km S of Pāhala, Hawaii"
2023-02-14T03:52:56.169Z,1.8,"50 km W of Mentone, Texas"
2023-02-14T03:52:52.960Z,1.79,"9km ENE of San Martin, CA"
2023-02-14T03:49:55.510Z,-0.34,Alaska Peninsula
2023-02-14T03:49:16.510Z,-0.25,"84 km NW of Karluk, Alaska"
2023-02-14T03:41:24.724Z,0.5,"13 km NNE of Cold Springs, Nevada"
2023-02-14T03:40:47.246Z,2.1,"19 km S of Tatitlek, Alaska"
2023-02-14T03:38:44.460Z,2.4,"69 km W of Happy Valley, Alaska"
2023-02-14T03:38:35.755Z,1.7,"70 km WSW of Cantwell, Alaska"
2023-02-14T03:34:48.439Z,1.4,"61 km N of Petersville, Alaska"
2023-02-14T03:31:56.980Z,1.19,"3km NW of The Geysers, CA"
2023-02-14T03:16:35.216Z,2.7,southern Idaho
2023-02-14T03:15:28.027Z,1.9,"31 km E of Port Heiden, Alaska"
2023-02-14T03:14:01.270Z,1.41,"15 km E of King Cove, Alaska"
2023-02-14T03:09:19.896Z,1.9,"44 km S of Skwentna, Alaska"
2023-02-14T03:08:57.175Z,4.5,"274 km ESE of Ōfunato, Japan"
2023-02-14T03:08:06.730Z,1.47,"9km SSE of Mammoth Lakes, CA"
2023-02-14T03:06:51.280Z,2.84,"9km SSE of Mammoth Lakes, CA"
2023-02-14T03:06:16.240Z,0.41,"9km SSE of Mammoth Lakes, CA"
2023-02-14T03:05:58.690Z,1.23,"6 km NW of Amboy, Washington"
2023-02-14T03:00:08.790Z,0.57,"2km N of The Geysers, CA"
2023-02-14T02:56:25.820Z,1.68,"23km SW of Ocotillo, CA"
2023-02-14T02:53:04.605Z,1.3,"47 km W of Denali Park, Alaska"
2023-02-14T02:47:33.316Z,1.3,"11 km W of Alamo, Nevada"
2023-02-14T02:47:18.800Z,0.77,"9km SSE of Mammoth Lakes, CA"
2023-02-14T02:44:21.023Z,2,"29 km WNW of Nikiski, Alaska"
2023-02-14T02:44:07.652Z,3.1,"Unimak Island region, Alaska"
2023-02-14T02:34:08.874Z,4.2,Banda Sea
2023-02-14T02:34:00.330Z,3,"160 km S of False Pass, Alaska"
2023-02-14T02:29:30.760Z,-0.6,"83 km NNW of Karluk, Alaska"
2023-02-14T02:27:04.500Z,1.14,"9km SSE of Mammoth Lakes, CA"
2023-02-14T02:24:34.450Z,1.32,"9km SSE of Mammoth Lakes, CA"
2023-02-14T02:23:29.420Z,2.75,"Island of Hawaii, Hawaii"
2023-02-14T02:22:43.800Z,1.28,"9km SSE of Mammoth Lakes, CA"
2023-02-14T02:18:23.420Z,1.92999995,"4 km SSW of Pāhala, Hawaii"
2023-02-14T02:07:38.020Z,0.78,"9km SSE of Mammoth Lakes, CA"
2023-02-14T02:03:16.394Z,5.2,"43 km ENE of Luganville, Vanuatu"
2023-02-14T01:56:32.424Z,4.2,"12 km WSW of Dörtyol, Turkey"
2023-02-14T01:55:29.880Z,-0.26,"84 km NNW of Karluk, Alaska"
2023-02-14T01:53:26.700Z,1.12,"10km ENE of San Martin, CA"
2023-02-14T01:52:43.880Z,1.09,"2km NNE of The Geysers, CA"
2023-02-14T01:45:15.609Z,4.6,"182 km N of Siglufjörður, Iceland"
2023-02-14T01:43:08.520Z,0.26,Alaska Peninsula
2023-02-14T01:43:02.238Z,4.3,"167 km N of Siglufjörður, Iceland"
2023-02-14T01:42:45.430Z,1.7,"9km ENE of San Martin, CA"
2023-02-14T01:34:01.460Z,2.01,"9km ENE of San Martin, CA"
2023-02-14T01:32:46.559Z,0.7,"5 km SSE of Eielson Air Force Base, Alaska"
2023-02-14T01:32:20.943Z,0.9,"98 km NNW of Karluk, Alaska"
2023-02-14T01:31:52.590Z,4.4,"158 km N of Siglufjörður, Iceland"
2023-02-14T01:27:48.704Z,0.9,"39 km W of Lake Minchumina, Alaska"
2023-02-14T01:26:31.445Z,4.2,"216 km ENE of Lorengau, Papua New Guinea"
2023-02-14T01:25:37.270Z,1.07,"8km NW of The Geysers, CA"
2023-02-14T01:22:21.567Z,1.8,"Kenai Peninsula, Alaska"
2023-02-14T01:22:05.960Z,2.42,"16 km SSE of Maria Antonia, Puerto Rico"
2023-02-14T01:17:55.740Z,0.76,"8km WNW of The Geysers, CA"
2023-02-14T01:17:36.810Z,0.4,"8km W of Cobb, CA"
2023-02-14T01:16:59.099Z,4.2,"158 km N of Siglufjörður, Iceland"
2023-02-14T01:15:38.740Z,0.12,Alaska Peninsula
2023-02-14T01:14:35.573Z,4.1,"170 km N of Siglufjörður, Iceland"
2023-02-14T01:13:09.440Z,1.2,"47 km ENE of Chase, Alaska"
2023-02-14T01:06:23.470Z,0.98,"6km WNW of Cobb, CA"
2023-02-14T01:04:20.920Z,1.17,"15km E of Seven Trees, CA"
2023-02-14T01:03:49.840Z,-0.45,"83 km NNW of Karluk, Alaska"
2023-02-14T00:56:01.326Z,2.2,"186 km E of Dawson City, Canada"
2023-02-14T00:55:00.654Z,1.5,"20 km SW of Karluk, Alaska"
2023-02-14T00:54:56.030Z,1.07,"6km WNW of The Geysers, CA"
2023-02-14T00:54:54.050Z,2.84,"9km SSE of Mammoth Lakes, CA"
2023-02-14T00:52:58.383Z,1.4,northern Alaska
2023-02-14T00:48:42.562Z,4.4,southeast of the Loyalty Islands
2023-02-14T00:47:28.500Z,0.88,"14km NNW of Borrego Springs, CA"
2023-02-14T00:34:41.926Z,1.3,"13 km ENE of Fox, Alaska"
2023-02-14T00:27:05.590Z,2.11,"9km SSE of Mammoth Lakes, CA"
2023-02-14T00:19:06.769Z,1.1,"17 km WNW of Central, Alaska"
2023-02-14T00:18:08.365Z,1.9,"36 km ENE of Yakutat, Alaska"
2023-02-14T00:17:15.170Z,0.76,"8km SW of Anza, CA"
2023-02-14T00:17:07.370Z,1.1,"Southern Yukon Territory, Canada"
2023-02-14T00:11:34.924Z,4.6,"Near the coast of Antofagasta, Chile"
2023-02-14T00:10:45.750Z,0.93,"2km NNW of The Geysers, CA"
2023-02-14T00:07:40.782Z,1.7,"50 km NW of Toyah, Texas"
2023-02-14T00:03:00.380Z,0.55,"81 km NNW of Karluk, Alaska"
2023-02-13T23:55:55.583Z,1.5,"117 km E of McCarthy, Alaska"
2023-02-13T23:49:17.181Z,1.7,"41 km W of Kalifornsky, Alaska"
2023-02-13T23:42:33.930Z,0.82,"7km WNW of The Geysers, CA"
2023-02-13T23:29:19.100Z,1.4,"27 km WNW of Valdez, Alaska"
2023-02-13T23:25:46.403Z,4.1,"12 km N of Otra Banda, Dominican Republic"
2023-02-13T23:23:46.960Z,1.01,"4 km W of Quilcene, Washington"
2023-02-13T23:22:48.489Z,0.6,"41 km S of Rachel, Nevada"
2023-02-13T23:22:10.063Z,1,"14 km N of Fishhook, Alaska"
2023-02-13T23:18:20.499Z,1.1,"72 km WNW of Karluk, Alaska"
2023-02-13T23:14:52.626Z,4.2,Kuril Islands
2023-02-13T22:59:22.200Z,0.79,"2km SW of Cobb, CA"
2023-02-13T22:55:04.032Z,4,"111 km NE of Taltal, Chile"
2023-02-13T22:53:12.800Z,1.71,"23km N of Ridgecrest, CA"
2023-02-13T22:52:29.770Z,0.32,"5 km N of Benton City, Washington"
2023-02-13T22:49:50.827Z,1.5,"38 km WNW of Tatitlek, Alaska"
2023-02-13T22:48:35.103Z,1.4,"4 km SSW of Big Lake, Alaska"
2023-02-13T22:47:51.873Z,2.5,"75 km E of Ugashik, Alaska"
2023-02-13T22:46:36.481Z,1.9,"16 km WNW of Central, Alaska"
2023-02-13T22:39:55.250Z,0.17,"22 km ENE of Ashford, Washington"
2023-02-13T22:39:43.390Z,1.21,"3km SSE of San Bernardino, CA"
2023-02-13T22:37:30.104Z,1.3,"14 km ESE of Beaverdam, Nevada"
2023-02-13T22:37:02.730Z,-0.2,Alaska Peninsula
2023-02-13T22:32:51.160Z,1.14,"13km NNE of Indio, CA"
2023-02-13T22:29:18.140Z,2.4,"59 km NNE of Chase, Alaska"
2023-02-13T22:27:46.991Z,1.1,"100 km ESE of McCarthy, Alaska"
2023-02-13T22:22:12.900Z,1.65,"3 km SW of Mill Creek, Oklahoma"
2023-02-13T22:08:58.670Z,3.28,"52 km N of Suárez, Puerto Rico"
2023-02-13T21:54:59.770Z,1.19,"13km NNE of Indio, CA"
2023-02-13T21:54:04.480Z,2.48,"11km ENE of Walker, CA"
2023-02-13T21:50:07.960Z,0.49,"4km SSW of Anderson Springs, CA"
2023-02-13T21:44:23.640Z,0.53,"85 km NW of Karluk, Alaska"
2023-02-13T21:40:57.942Z,2,"66 km NW of Yakutat, Alaska"
2023-02-13T21:39:33.380Z,2.1099999,"11 km NE of Pāhala, Hawaii"
2023-02-13T21:36:31.650Z,0.71,"8km W of Cobb, CA"
2023-02-13T21:32:15.620Z,2.4,"12km W of Ferndale, CA"
2023-02-13T21:08:43.120Z,1.76,"7km N of Yorba Linda, CA"
2023-02-13T20:52:30.350Z,1.84000003,"Island of Hawaii, Hawaii"
2023-02-13T20:45:33.740Z,1.79999995,"18 km E of Naalehu, Hawaii"
2023-02-13T20:36:49.641Z,1.8,"22 km ENE of Beluga, Alaska"
2023-02-13T20:35:09.550Z,1.15,"13km E of Mammoth Lakes, CA"
2023-02-13T20:31:48.590Z,-0.37,"86 km NW of Karluk, Alaska"
2023-02-13T20:29:08.921Z,1.9,"42 km WNW of Ninilchik, Alaska"
2023-02-13T20:22:34.890Z,1.19,"20km ESE of Little Lake, CA"
2023-02-13T20:19:34.170Z,1.2,"7 km S of Talkeetna, Alaska"
2023-02-13T20:14:44.816Z,1.2,"5 km S of Talkeetna, Alaska"
2023-02-13T20:13:27.630Z,0.9,"25 km SSW of Silver Peak, Nevada"
2023-02-13T20:02:47.670Z,-0.5,"84 km NW of Karluk, Alaska"
2023-02-13T20:02:11.120Z,-0.21,Alaska Peninsula
2023-02-13T20:00:48.170Z,1.11,"8 km ENE of East Wenatchee Bench, Washington"
2023-02-13T19:57:00.998Z,4.4,"266 km WNW of Haveluloto, Tonga"
2023-02-13T19:56:16.340Z,-0.22,"66 km ENE of Pedro Bay, Alaska"
2023-02-13T19:53:01.680Z,1.79,Washington-Oregon border region
2023-02-13T19:42:20.080Z,1.79,Washington
2023-02-13T19:41:58.408Z,1.4,"67 km SE of Denali National Park, Alaska"
2023-02-13T19:38:50.895Z,1.4,"22 km NE of Willow, Alaska"
2023-02-13T19:36:45.860Z,-0.16,"85 km NW of Karluk, Alaska"
2023-02-13T19:34:25.710Z,1.19,"6km WNW of Cobb, CA"
2023-02-13T19:32:14.543Z,2,"38 km NNW of Toyah, Texas"
2023-02-13T19:31:58.530Z,2.43,"10 km ENE of Pāhala, Hawaii"
2023-02-13T19:29:47.888Z,1.7,"71 km NNE of Karluk, Alaska"
2023-02-13T19:28:29.158Z,4.5,"119 km NE of Khorugh, Tajikistan"
2023-02-13T19:25:51.085Z,2.2,"62 km ESE of Denali National Park, Alaska"
2023-02-13T19:23:31.080Z,2.3,"16 km SSE of Friday Harbor, Washington"
2023-02-13T19:23:13.880Z,1.11,"6km WNW of Cobb, CA"
2023-02-13T19:23:11.330Z,1.74,"4 km SSW of Pāhala, Hawaii"
2023-02-13T19:20:27.895Z,4.6,"6 km WSW of Göksun, Turkey"
2023-02-13T19:20:02.550Z,0.88,"7km WNW of Cobb, CA"
2023-02-13T19:18:56.794Z,2.2,"47 km S of Sand Point, Alaska"
2023-02-13T19:12:15.717Z,2,"89 km NW of Aleneva, Alaska"
2023-02-13T19:08:19.860Z,3.05,"20 km SW of Stella, Puerto Rico"
2023-02-13T19:02:46.230Z,1.67,"10km ESE of Shandon, CA"
2023-02-13T19:01:59.104Z,1.5,Southern Alaska
2023-02-13T18:59:39.310Z,-0.37,"83 km NNW of Karluk, Alaska"
2023-02-13T18:58:17.300Z,-0.08,Alaska Peninsula
2023-02-13T18:52:08.660Z,1.48,"5 km NW of Adair Village, Oregon"
2023-02-13T18:49:29.810Z,0.4,Central California
2023-02-13T18:47:14.440Z,0.95,"6km NW of The Geysers, CA"
2023-02-13T18:41:33.340Z,1.93,"3km E of Hayward, CA"
2023-02-13T18:39:40.230Z,-0.16,Alaska Peninsula
2023-02-13T18:38:49.116Z,5.1,"northern Qinghai, China"
2023-02-13T18:35:26.980Z,1.4,"24 km NE of Willow, Alaska"
2023-02-13T18:34:02.933Z,1.6,"64 km SE of Denali National Park, Alaska"
2023-02-13T18:32:08.979Z,1.2,Southern Alaska
2023-02-13T18:30:50.100Z,-0.55,Alaska Peninsula
2023-02-13T18:24:26.616Z,4.2,"60 km E of Lakatoro, Vanuatu"
2023-02-13T18:18:54.397Z,4.8,"Hokkaido, Japan region"
2023-02-13T18:16:17.660Z,1.67,"10km ESE of Shandon, CA"
2023-02-13T18:06:07.900Z,1.04,"24km SW of Ocotillo Wells, CA"
2023-02-13T18:03:44.672Z,1.8,"17 km SSW of Hope, Alaska"
2023-02-13T18:02:21.382Z,1.8,"72 km W of Karluk, Alaska"
2023-02-13T17:57:29.960Z,-0.47,"83 km NNW of Karluk, Alaska"
2023-02-13T17:47:17.350Z,1.72000003,"Island of Hawaii, Hawaii"
2023-02-13T17:39:28.899Z,0.9,"36 km WSW of Stevens Village, Alaska"
2023-02-13T17:36:41.830Z,1,"85 km NNW of Karluk, Alaska"
2023-02-13T17:35:27.640Z,0.44,"8km NW of The Geysers, CA"
2023-02-13T17:34:55.586Z,1.4,"83 km NNW of Karluk, Alaska"
2023-02-13T17:33:21.953Z,4.4,"224 km S of Lembar, Indonesia"
2023-02-13T17:32:21.436Z,1.1,"58 km NNW of Eureka Roadhouse, Alaska"
2023-02-13T17:32:18.360Z,2.6,"74 km SW of False Pass, Alaska"
2023-02-13T17:32:03.915Z,1.5,"35 km NW of Skwentna, Alaska"
2023-02-13T17:27:28.210Z,1.06,"10km WNW of The Geysers, CA"
2023-02-13T17:27:18.620Z,-0.63,"83 km NNW of Karluk, Alaska"
2023-02-13T17:25:21.280Z,1.09,"3km ENE of The Geysers, CA"
2023-02-13T17:19:35.492Z,0.6,"27 km SE of Minto, Alaska"
2023-02-13T17:16:22.101Z,0.5,"4 km SSE of Eielson Air Force Base, Alaska"
2023-02-13T17:03:43.018Z,1.6,"42 km SSE of Nelchina, Alaska"
2023-02-13T17:03:09.710Z,0.4,"11 km WNW of Dutch Harbor, Alaska"
